TWEETID		DATE	TWEET	USERID	ACTIVIT0 (0/1/0)	ACTIVITY	POS tag	CORRECT			
22076360560	vanavond	2010-08-25 10:00:00	Op me grote broer passen. Straks zusje hier vanavond maar eens trainen	151523262	0	zusje trainen	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	0.25			
22076391685	vanavond	2010-08-25 10:01:00	Wat zal ik vanavond toch eens gaan bakken @amandatjhuu	168706326	1						
22079227713	vanavond	2010-08-25 11:00:00	Zo @xnickymares hier, straks oldenzaal of enschede ofzo, vanavond bios?	98707533	1						
22079229925	vanavond	2010-08-25 11:00:00	ik ga helemaal NIX doen vandaag, behalve vanavond terp:)	135887015	0	 terp	[u'N(soort,ev,basis,zijd,stan)']	1			
22079230022	vanavond	2010-08-25 11:00:00	Vanavond komt een wespenverdelger. Benieuwd of hij er bij kan komen.	64477240	0	 wespenverdelger	[u'N(soort,ev,basis,zijd,stan)']	0			
22079230701	vanavond	2010-08-25 11:00:00	RT @hedonzwolle: Vanavond tijdens B.R.M.C.  Ticketactie Black Box Revelation: tickets zijn maar 5 euro!! alleen vanavond!!  Info: http:/ ...	18729973	1						
22079237382	vanavond	2010-08-25 11:00:00	Pff mn maag is al gespannen voor vanavond #ajadin hopen dat ons geliefde #Ajax wint!	115146482	1						
22082402992	vanavond	2010-08-25 12:00:00	Vanavond goede verzoekjes avond. Vraag de leukste en gezelligste plaatjes aan bij jou favoriete bar vrouw/man	24786772	1						
22082406820	vanavond	2010-08-25 12:00:00	Vanavond afl. 4 met oa Luciano Da Silva, Thomas Enevoldsen en 1000 voetbalshirts op een zolderkamer, om 18.45 uur op @eredivisie_tv.	180046528	1						
22082435243	vanavond	2010-08-25 12:00:00	RT @Eerdmans: Mededeling voor de mensen die meedoen aan de cursus Omgaan met teleurstellingen: de cursus van vanavond gaat helaas wedero ...	20141616	1						
22082438561	vanavond	2010-08-25 12:00:00	op sportdag voor bruggers: zijn beleefd maar irri... Ben moe! Zin in vanavond!!!	115478106	1						
22082439178	vanavond	2010-08-25 12:00:00	Heb niet kunnen ruilen moet vanavond dus werken. Eén voordeel de foto van Abbey wedenesday kan er alleen maar moeier op worden zonder mij!	19063330	0	heb ruilen	WW(pv,tgw,ev) WW(inf,vrij,zonder)	0			
22086191677	vanavond	2010-08-25 13:00:00	@Justin_nr6 lieverd, ik ben nu buiten.. Gaan we anders vanavond bellen? Xlove	158009066	1						
22086193749	vanavond	2010-08-25 13:00:00	RT @Wouterboth @14marti bikkels, vanavond ajax kijken?// ajax?:p nee ik kan niet moet werken vanaf 10	90976794	0	ajax kijken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
22086218262	vanavond	2010-08-25 13:00:00	banden op pompen, moet vanavond een half uur met esmee achterop fietsen	114254435	0	esmee fietsen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.5			
22086223085	vanavond	2010-08-25 13:00:00	Ik zag het :-) vanavond acht uur proberen dan maar @bartkarelsen: @FrancavanDalen denk om je hart! http://bit.ly/a6Dy0c #nachtploeg	102485995	1						
22086228877	vanavond	2010-08-25 13:00:00	Helaas, de tripjes zitten er weer op. Vanavond wel weer spelen met de band...	7732562	0	spelen band	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
22090530162	vanavond	2010-08-25 14:00:00	@Nailoholic_com ik heb 7 kleurtjes gekregen (of 6 weet niet zeker mee) denk vanavond swatchen)	43750935	0	weet zeker	WW(pv,tgw,ev) ADJ(vrij,basis,zonder)	0			
22090538005	vanavond	2010-08-25 14:00:00	@amvonsee gaan we vanavond een magnum kopen bij de shell?	50037228	1						
22090550676	vanavond	2010-08-25 14:00:00	RT @Rowwz: RT @swagberry: Wie steunt #Ajax vanavond ? &lt; Je weet het. - idd, ik weet het	68687132	1						
22090554807	vanavond	2010-08-25 14:00:00	Ienemienemutte welk recept uit Allerhande zal het vanavond worden... #zinomtekoken #huhwatzegjemennen	81203466	1						
22090559048	vanavond	2010-08-25 14:00:00	@berduh jaa dat weet ik dus niet vanaf wannneer. Laat je het zsm weten ;) maare ja tuuurlijk ga ik vanavond. Ga jij ook?	74273617	0	maare tuuurlijk	N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)	0			
22095138283	vanavond	2010-08-25 15:00:00	@Robhopleeft ah tof, je gaat naar het stadion. ik hang vanavond op de bank. heb eigenlijk wel zin in de wedstrijd. :)	12065542	0	hang bank	WW(pv,tgw,ev) N(soort,ev,basis,zijd,stan)	1			
22095147204	vanavond	2010-08-25 15:00:00	@Martine303 ik vanavond ook!	87711175	1						
22095148387	vanavond	2010-08-25 15:00:00	@erwinbruinink vanavond komen ze op de Nobelstraat langs 8X	36558342	0	erwinbruinink komen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
22095166043	vanavond	2010-08-25 15:00:00	RT @DrizzieG: @DDCP7 ben je al thuis of nog niet ? • Ja man maar kom vanavond pas dan gaan we taart aansnijden !	110936005	0	taart aansnijden	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
22095170694	vanavond	2010-08-25 15:00:00	Vanavond naar #LeRefuge, ben benieuwd, misschien eindelijk weer een echt goede film van #Ozon http://bit.ly/9JG226	154436465	0	naar lerefuge	VZ(init) N(soort,ev,basis,zijd,stan)	1			
22099716021	vanavond	2010-08-25 16:00:00	Vanavond voor onze Belgische vrienden gekookt ben nu al moe en moet het eten nog beginnen	133398281	0	eten beginnen	N(soort,ev,basis,onz,stan) WW(inf,vrij,zonder)	0			
22099718279	vanavond	2010-08-25 16:00:00	ik wil vanavond ajax kijken :(	72015863	0	ajax kijken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
22099720787	vanavond	2010-08-25 16:00:00	Jezus wat ben ik moe! En dat op mijn vrije dag! Nouja vanmorgen wezen #duiken in het #gardameer en vanavond hebben we.. Horroravond! Tits :D	76661984	1						
22099729933	vanavond	2010-08-25 16:00:00	Ik zet vanavond wel een goeie ava	129196509	1						
22099732946	vanavond	2010-08-25 16:00:00	Gevloerd op de bank....wat ga ik vanavond koken?	19915269	1						
22104017793	vanavond	2010-08-25 17:00:00	En maar weer in de make-up, want vanavond vlegel dag met @leowil115!	43944041	1						
22104021182	vanavond	2010-08-25 17:00:00	and thankyou voor de redbull haha ♥ @aaaazemina vanavond 1uur gaat hij pas open aii :$	139453711	1						
22104022789	vanavond	2010-08-25 17:00:00	Nog tot 10 uur vanavond... Pak 25% bonus op je storting in ons Casino. Wacht niet te lang dus: http://unibet.me/9gh8Jn	157679172	1						
22104032967	vanavond	2010-08-25 17:00:00	Wachtend op bezorging van eten!! We hebben zo'n trek!! O.o vanavond lekker relaxen en kletsen, maybe movie :)	49375252	0	o.o relaxen	WW(inf,vrij,zonder) LET()	0.75			
22104039403	vanavond	2010-08-25 17:00:00	Nog even werken, als er vanavond een grote website niet werkt weet ik van niets.. :-) (@ Internet Today Isp) http://4sq.com/dxZxPR	14392160	1						
22107868582	vanavond	2010-08-25 18:00:00	@TamaraEeuwes hatsjie! Jij weet toch veel buurvrouw? Waar is het vanavond gezellig in de stad?	144976813	1						
22107877686	vanavond	2010-08-25 18:00:00	zit aan te hikken tegen een veel te lang uitgestelde opdracht die nu echt vanavond af moet... #gelukkigzijnerdeadlines	103577596	1						
22107881706	vanavond	2010-08-25 18:00:00	Hoeren ajax. Beter gaan ze troosteloos ten onder vanavond!	24930998	1						
22107892525	vanavond	2010-08-25 18:00:00	@MoniquevdKamp yep, alleen heeft ie zich opgedoft vvo het webinar van vanavond, kan ik via een scherm naar hem kijken haha	32386387	1						
22107892859	vanavond	2010-08-25 18:00:00	hmmm...wat is het plan vanavond...:)	50349787	1						
22162614257	vanavond	2010-08-26 09:00:00	Ik zeg, studiotje 80 vanavond met @sanderboef	75589944	0	studiotje sanderboef	N(soort,ev,dim,onz,stan) WW(pv,tgw,ev)	0			
22162630826	vanavond	2010-08-26 09:00:00	@entrepreneur480 Nee indd! Nou we kijken het even aan tot vanavond.	138812721	1						
22162630858	vanavond	2010-08-26 09:00:00	Vanavond introductieavond op 'school'... Dan gaat het echt beginnen. Nu eerst dag volmaken op t werk..	138459181	0	introductieavond school	WW(od,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
22162640646	vanavond	2010-08-26 09:00:00	@MariekevanD Da's waar. Ik denk dat ik die gebruik om vanavond mee naar huis te gaan.	46080549	0	naar huis	VZ(init) N(soort,ev,basis,onz,stan)	1			
22162643906	vanavond	2010-08-26 09:00:00	@mike_colin aa wat lief:) ik was gister bij die BBQ. Was wel sneu, vanavond shownieuws kijken he. Kom ik nog heel miss met me accent haha	77740413	0	shownieuws kijken	N(soort,mv,basis) WW(inf,vrij,zonder)	1			
22165283768	vanavond	2010-08-26 10:00:00	Optimist!!!!! RT @adversa: Note to self: niet vergeten om vanavond tuin te sproeien.	70172972	0	to self vergeten tuin	SPEC(vreemd) WW(vd,vrij,zonder) BW(vanavond) WW(inf,vrij,zonder)	0			
22165295723	vanavond	2010-08-26 10:00:00	RT @FritsHuffnagel: Gerucht: vanavond is er een tv-actie van giro 555 voor de getroffenen van de  wateroverlast in Nederland.	110090517	1						
22165308242	vanavond	2010-08-26 10:00:00	Nou, het zal bij benieuwen welke mensen vanavond zomaar even wat gaan eten bij Den Draek. Of naar koopavond gaan. #regendag	77811875	0	eten draek	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	0			
22165321694	vanavond	2010-08-26 10:00:00	@loeskoolhof Ja ik werk vanavond aan mijn bier gehalte :-) @thijskoolhof pakketjes met Salland Koeriers hé? Niet vreemdgaan met TNT..	118991519	0	bier gehalte	N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)	0			
22165326409	vanavond	2010-08-26 10:00:00	@freemanspickup jullie spelen in Zwolle dus binnen begrijp ik? Vanavond hier in de tuin hoor, tent staat, binnen alles droog	48676060	1						
22168219330	vanavond	2010-08-26 11:00:00	Deze moeten tanden zoeken op de grond vanavond http://www.aegee.utwente.nl/enschede/v/Kick-In+2010/ON+the+move/P1010295.JPG.html	47678334	1						
22168232051	vanavond	2010-08-26 11:00:00	... en wie gaat er vanavond waterscheppen!? Ikke! - RT @SteldwartEtter: Wie gaat er vanavond naar Jurk!? Ikke!	57328832	0	naar jurk	VZ(init) N(soort,ev,basis,zijd,stan)	1			
22168243391	vanavond	2010-08-26 11:00:00	@ikbendiana ja zeker. Ik zit trouwens al op school deze week. En ik moet nu weg, je hoort het wel vanavond, doeg!	106969533	1						
22168245278	vanavond	2010-08-26 11:00:00	Overmorgen een 21 diner. Ik ben dus aan m'n MJ verplicht vanavond zaalavondje mee te pakken. #traditie in ere houden. #score	107984639	0	zaalavondje pakken	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
22168248381	vanavond	2010-08-26 11:00:00	Wat ben jij vroeg op! Wat wil je eten vanavond?? @DannyLaDiva	121567183	1						
22171427021	vanavond	2010-08-26 12:00:00	Vanavond stappen? Bij het Vliegende Paard heb je al een cocktail voor 4 euro!	24786772	1						
22171432275	vanavond	2010-08-26 12:00:00	Reactie door Liske; Ik was op zoek naar een witlofrecept voor vanavond. Dit gaat hem worden, met een extra... http://kookjij.nu/Vn4Hrn	42867801	1						
22171437999	vanavond	2010-08-26 12:00:00	Het komt hier weer met bakken uit de lucht. Hopelijk is het vanavond wat beter in Raalte....	28862133	1						
22171460396	vanavond	2010-08-26 12:00:00	@Ammie89 Haha ja dat bedoelde ik ook, gaaf dat ze vanavond opmag!:D	79540435	1						
22171464657	vanavond	2010-08-26 12:00:00	Bokbier, winterbier, je krijgt er trek in! Vanavond maar eens beginnen met een Korbinian van Weihenstephan, gaat best lukken!	44881822	0	 beginnen korbinian weihenstephan	[u'WW(inf,vrij,zonder)', u'WW(inf,vrij,zonder)', u'WW(inf,vrij,zonder)']	0			
22175325209	vanavond	2010-08-26 13:00:00	RT @loekai: Wie gaat er vanavond naar cordes?	169687109	1						
22175340486	vanavond	2010-08-26 13:00:00	@sjannekes we moesten er net overstappen van trein. Maar zelfs dat kon niet normaal :s we zijn vanavond weer in #twente	52137538	0	normaal s	ADJ(vrij,basis,zonder) N(soort,ev,basis,zijd,stan)	0			
22175353238	vanavond	2010-08-26 13:00:00	RT @Liefdevolle: RT @AliasDeLange: Ik ga me money grijpen mense, tot vanavond !!! ♥ » doeidoei xx &gt;&gt; ♡	137778490	1						
22175357535	vanavond	2010-08-26 13:00:00	Feyenoord vanavond lekker met 11 man verdedigen en op de 0 spelen, net als Ajax, de uitvinders van het aanvallende voetbal gister... #fail	64957827	1						
22175367581	vanavond	2010-08-26 13:00:00	Net ff Mario Kart op de Wii gespeeld, vanavond Modern Warfare 2 op de xbox360. #langlevehetkindinmij	19073515	0	modern warfare	ADJ(vrij,basis,zonder) ADJ(prenom,basis,met-e,stan)	1			
22179756706	vanavond	2010-08-26 14:00:00	Op bed, auw been!! Ff proberen te slapen.. Vanavond met m'n krukken oefenen!	142424949	0	krukken oefenen	WW(inf,vrij,zonder) LET()	0.5			
22179763664	vanavond	2010-08-26 14:00:00	@MaaikeS hoe voel je je? gaat het nog lukken om vanavond op te treden? vergeet je niet boeken mee te nemen om te verkopen?	19070264	1						
22179777185	vanavond	2010-08-26 14:00:00	Vanavond geen trainen Tricht C2 i.v.m. het weer. http://tinyurl.com/2c442a4	59762038	1						
22179790108	vanavond	2010-08-26 14:00:00	@clodaghbirch i feel u!!! Ik ga ook hele dag bankhanging, vanavond naar hva-party waarvan jij niet meer weet of t leuk was :p	181745852	0	weet t	ADJ(vrij,basis,zonder) N(soort,ev,basis,zijd,stan)	0			
22179791804	vanavond	2010-08-26 14:00:00	Wat zal ik eens eten vanavond	164968488	1						
22184526608	vanavond	2010-08-26 15:00:00	De jongens zijn eruit, vanavond moet ik gehaktballen maken! #mijnspecialiteit	32835308	0	gehaktballen maken	N(soort,mv,basis) WW(inf,vrij,zonder)	1			
22184528591	vanavond	2010-08-26 15:00:00	Missie voor op de vanavond op bank: RT @Jochemlub: @remcodoeve stoer he, eens kijken of we @Bea0703 hoger krijgen	161689849	1						
22184530601	vanavond	2010-08-26 15:00:00	Vanavond (ijs en weder dienende) de wiekloop (www.wiekloop.nl) in De Wijk lopen. Ga voor een PR op de 10KM...	7925552	0	wijk lopen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
22184530850	vanavond	2010-08-26 15:00:00	@LeOniiee0303 ja dank je wel!! Jij ook als je vanavond vrij bent! Xxxx	171603489	1						
22184542247	vanavond	2010-08-26 15:00:00	Zo, weer een opdracht klaar! Vanavond lekker even niks.	82874384	0	 niks .	[u'VNW(onbep,pron,stan,vol,3o,ev)']	0			
22189267161	vanavond	2010-08-26 16:00:00	teller staat al op 10 miljoen #555 daarmee spuug ik 10 miljoen keer al die boehoeroeperts in hun smoel, vnvnd ff 50 eurie overmaken	79280100	0		[]				
22189271885	vanavond	2010-08-26 16:00:00	Is leuk meld zich net iemand aan op Linkedin bij ons en komt vanavond al meteen eten. Hij zit niet op twitter volgens mij	46930697	0	linkedin eten	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0			
22189279877	vanavond	2010-08-26 16:00:00	Moe, hopelijk is @leroywoudstra nog een beetje lief voor me vanavond.	59208956	1						
22189319711	vanavond	2010-08-26 16:00:00	Machteld kookt vanavond. Nu hopen dat het lekker wordt. (: #starving	146791205	1		N(soort,ev,basis,zijd,stan) WW(pv,tgw,met-t)				
22189323243	vanavond	2010-08-26 16:00:00	beste lieve volgers, wij gaan mij toch niet teleurstellen vanavond toch ? wij geven niet aan de 555-maffia maar aan artsen zdr gr. giro 4054	55781704	1						
22193884316	vanavond	2010-08-26 17:00:00	Lekker gegeten wil wat doen vanavond	148402198	1						
22193892302	vanavond	2010-08-26 17:00:00	Reactie door beccie; Heb vanavond de aardappels gemaakt, heerlijk, echt een top recept! :D http://kookjij.nu/Piyedg	42867801	1						
22193895268	vanavond	2010-08-26 17:00:00	Na Ajax ok twente een geweldige poule met inter, werder bremen en de spurs. Leuk hoor. Als 010 vanavond z'n best doet is het feest compleet.	97704396	1						
22193918222	vanavond	2010-08-26 17:00:00	Vanavond is de opening van Monki in Amsterdam. Vriendinnetje Mieke is daar storemanager. Het weekend eens ff kijken :) http://ow.ly/2vh0z	34220416	1						
22193926024	vanavond	2010-08-26 17:00:00	@WWRYNL Ben onderweg maar heel veel problemen met de trein! Meer mensen hier komen vanavond te laat.. Kunnen jullie om 20:10 starten please?	32973153	1						
22197954911	vanavond	2010-08-26 18:00:00	Dus ik wil vanavond eigenlijk tappen	99576209	1						
22197956003	vanavond	2010-08-26 18:00:00	Vanavond in de Supermarkt in Dwn Haag van 00:15 tot 03:00 DJ Sabretooth & Monkey Miracular met de Fuck-off Soundsystem + Jacob de Juwelier	27922135	1						
22197957547	vanavond	2010-08-26 18:00:00	@RonMeijer @JaapReijm succes vanavond, ik luister ook weer een keer op het moment dat het live is. (ipv gemist)	53710879	1						
22197960132	vanavond	2010-08-26 18:00:00	"Kijk vanavond om 20:30 naar de Film \Welcome to the jungle\"" op RTL 5 - http://bit.ly/dhqJjI #film"""	31713761	1						
22197968125	vanavond	2010-08-26 18:00:00	Iemand nog wat leuks van plan vnvnd?	121889414	1						
22251839297	vanavond	2010-08-27 09:00:00	Vanavond wordt het startsein van de ZomerJazzFietsTour(27/28) gegeven #nzon10 22:00 uur Jazz op Zuid - Electric Barbarian http://ow.ly/2vAKI	79400187	1						
22251858578	vanavond	2010-08-27 09:00:00	@RonalsvanGhoed Vanavond bij het vuurwerk regent het niet hebben we afgesproken.	141525249	1						
22251869337	vanavond	2010-08-27 09:00:00	Ga vanavond maar niet al te laat slapen!	39302026	0	laat slapen	WW(pv,tgw,ev) WW(inf,vrij,zonder)	0			
22251874439	vanavond	2010-08-27 09:00:00	Vanavond eindelijk weer bijkletsen met ons lieve vriendinnetje Sil!!!	46207563	0	bijkletsen lieve vriendinnetje sil	WW(pv,tgw,mv) ADJ(prenom,basis,met-e,stan) N(soort,ev,dim,onz,stan) N(soort,ev,basis,onz,stan)	0.5			
22251877878	vanavond	2010-08-27 09:00:00	Ik heb zin om vanavond eindelijk weer eens een filmpje te huren, wie heeft een leuke tip?	73828334	0	filmpje huren	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
22254600377	vanavond	2010-08-27 10:00:00	het is 12 uur omkleden enzo dan naar de stad , vanavond weer naar fam toeee (L)	129200893	0	naar fam	VZ(init) N(soort,ev,basis,onz,stan)	1			
22254606792	vanavond	2010-08-27 10:00:00	"@maarten03 Kee Coool Hoow het  ;) ik ga vanavond naar \the expendables\"" met alleen maar goeie acteurs &lt;3"""	28319358	0	naar expendables	VZ(init) N(soort,mv,basis)	1			
22254615545	vanavond	2010-08-27 10:00:00	Koffie drinken bij vita en daarna werken op domburg, vanavond weer dansjes doen in de saloon!!!	40200252	0	dansjes saloon	N(soort,mv,dim) N(soort,ev,basis,zijd,stan)	0.5			
22254625805	vanavond	2010-08-27 10:00:00	Boodschappen voor mn culinaire gerecht zijn binnen! (A) Nu hopen dat t ook echt iets wordt vanavond!	106217425	1						
22254650396	vanavond	2010-08-27 10:01:00	Pfft, wat ben ik kapot.. 2 uur slaap gehad en dan nu standje bouwen @Nieuwegein en vanavond tot laat nog ff een partijtje lopen :s	89947886	0	partijtje lopen	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
22257527506	vanavond	2010-08-27 11:00:00	Aan het werk.. Vanavond lief in het nieuw steken..	3770991	0	nieuw steken	ADJ(vrij,basis,zonder) WW(inf,vrij,zonder)	0			
22257527787	vanavond	2010-08-27 11:00:00	Heerlijk klaar met hertentamens!! vanavond effetjes met @tessaalblas bij een vespa kijken in nb. En dan is het weer weekend!!!	111758422	0	vespa kijken	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	1			
22257532258	vanavond	2010-08-27 11:00:00	wat een dode dag. ik heb wel zin in vanavond :). shit studenten ov chipkaart vergeten, dus moet toch nog langs huis	93215797	1						
22257536101	vanavond	2010-08-27 11:00:00	"Vanavond word ook\
Lol hoop dat ik het ga halen anders houd @daphne12bieber me\
Wel wakker :)"	128936253	1						
22257539790	vanavond	2010-08-27 11:00:00	Vanavond optreden in sassenheim 20:15 wie komt er nog meer gezellig	181742313	0	optreden sassenheim	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	1			
22260813648	vanavond	2010-08-27 12:00:00	Vanavond DJ Travolta! Met muziek uit de jaren '80, '90 en '00! En een paar plaatjes uit de huidige top 40.	24786772	1						
