TWEETID		DATE	TWEET	USERID	ACTIVITY (Y/N/U)	activity	
22439386296	vanavond	2010-08-29 14:00:00	@CorpsePaint vanavond bij mij SYTYCD kijken op mij grote plasma en lounge bank??? ---» Ja is kutweer,kom me halen lol http://btt.uk.to/DtJfU	184382880	U		
22439395285	vanavond	2010-08-29 14:00:00	RT @annouuss: @abcdefghijemmaa ohja! ik had paars geloof ik. « Is goed neem ik m vanavond mee (als ik niet vergeet)	143513055	N		
22439410247	vanavond	2010-08-29 14:00:00	@MitchvanGeldorp jaa dat s waar:p maar dat gebeurd vanavond wel met uiteten haha	91112313	Y	uiteten	
22439411246	vanavond	2010-08-29 14:00:00	@Lozeman Haha prima hoor. Hij loopt niet weg. Moet vanavond nog weg, kan anders wel even langs jullie rijden? :)	17903537	N		
22443708051	vanavond	2010-08-29 15:00:00	net gewerkt@ nieuwe appie echt super mooi, daarna door zo'n leuke bui heen fietsen dus nu maar ff douche.. vanavond naar die lieve Britt!(L)	183231491	Y	afspreken met vrienden	
22443715635	vanavond	2010-08-29 15:00:00	vanavond soort van rangeren op rotterdam met de fyra en lekker slapen hoop ik	24743091	Y	rangeren	
22443730871	vanavond	2010-08-29 15:00:00	vanavond naar de tent kijken naar de beweging van de wagen en ook aan de wagen helpen ofcoursee	168645076	Y	naar tent	
22443733521	vanavond	2010-08-29 15:00:00	RT @official_sytycd: De hashtag van dit seizoen is #sytycd3 dus laat weten wat je van de aflevering van vanavond vindt!	113901386	N		
22443733622	vanavond	2010-08-29 15:00:00	Ben je een echte musical liefhebber en heb je je keuze voor aankomend seizoen nog niet gemaakt? Mis dan vanavond... http://fb.me/Ban8yzhn	56974125	N		
22448209487	vanavond	2010-08-29 16:00:00	Ojaa, sytycd vanavond...... heb wel ff geen zin in die audities en doe domme belge! Ik ga pas vanaf de liveshows kijke!	112833874	N		
22448229986	vanavond	2010-08-29 16:00:00	zometeen even een half uurtje hardlopen, vanavond ren half uurtje en morgen ochtend weer , en fan weer verder(: voor een goede doorbloeding	114428106	Y	rennen	
22448232114	vanavond	2010-08-29 16:00:00	Kom vanavond wel. Ben nu op verjaardag en anders ben ik weer aso x	180527456	N		
22448236856	vanavond	2010-08-29 16:00:00	hahahah, jij hebt humor! I like!! RT @HemsZwier: Ik zeg.....we laten het sproeien vanavond maar achterwege........	50718255	N		
22448237303	vanavond	2010-08-29 16:00:00	Aaah gezellig vanavond naar @veravdkolk lekker op de bank tv kijken. Dat helpt vast tegen mijn dip!=)	35242199	Y	tv kijken	
22452411641	vanavond	2010-08-29 17:00:00	Aaaah so you think you can dance vanavond on tv dat word dus HOTboys checkeeeeeen;	155227463	N		
22452425449	vanavond	2010-08-29 17:00:00	Vanavond eerste film van het seizoen bij het filmhuis! De gelukkige huisvrouw, begint om 20.00 uur.	144961283	N		
22452432495	vanavond	2010-08-29 17:00:00	vanavond fotos van rupspop maar is checken.	109366247	Y	fotos checken	
22452449695	vanavond	2010-08-29 17:00:00	umh ja wat te doen vanavond.?	105787358	N		
22452501068	vanavond	2010-08-29 17:01:00	@Manouukk jaa gaat wel goed! Ben wel moe, dus vanavond weer vroeg naar bed!	67412355	Y	vroeg slapen	
22456329568	vanavond	2010-08-29 18:00:00	@uitdrukkelijk Waarschijnlijk is het vanavond al op!	38521417	N		
22456347255	vanavond	2010-08-29 18:00:00	@Laurrenss3 dus ik zie je vanavond in air haha?	178031905	N		
22456353972	vanavond	2010-08-29 18:00:00	@Marloes_ Nee, ik heb besloten niet de hele dag met natte voeten en natte kleren te gaan kijken wat vanavond ook op tv komt ;)	67888143	N		
22456357466	vanavond	2010-08-29 18:00:00	Komt er dan he-le-maal niets op tv vanavond ?!	121439970	N		
22456360301	vanavond	2010-08-29 18:00:00	Ja, ga ik ook even tjekken. RT @ KNOCKaRT Lekker #Zomergasten kijken vanavond. Erg benieuwd naar de keuzefragmenten van #ErwinOlaf. #zg10	68415366	Y	tv kijken	
22509065531	vanavond	2010-08-30 09:00:00	K weet wel dat ik vanavond lekker pit	91760970	Y	slapen	
22509081106	vanavond	2010-08-30 09:00:00	RT @OlafAantjes: @ItsDees jaa haha wat ga je vanavond trainen dan? « Hahahah wat ik vn jou moest trainen toch haha =p	73856201	Y	trainen	
22509082912	vanavond	2010-08-30 09:00:00	Vanavond vijf minuten lang aan één stuk commercials van Volkswagen. Ned 3 op 21.55 uur. Zijn wel leuke bij, herinner ik mij.	153783818	N		
22509095049	vanavond	2010-08-30 09:00:00	lange dag vandaag denk dat ik rond 10 uur thuis ben vanavond pfff	92790552	N		
22509104027	vanavond	2010-08-30 09:00:00	Mag je vanavond doen RT @janheefteenidee kom maar hier, dan zal ik je ff lekker warmen :D RT @droppie2001: Wat is het toch weer koud brrrrr	118967672	N		
22511761066	vanavond	2010-08-30 10:00:00	Vanavond op TV: ... Check aanvangstijden op http://mrmovie.nl	6614062	N		
22511790610	vanavond	2010-08-30 10:00:00	RT @didadoit: @BolleRoy  Gefeliciteerd man, zie je vanavond denk ik. // thanks bro! Hoezo denk ik?	75017144	N		
22511808640	vanavond	2010-08-30 10:00:00	Ik wil vanavond weer naar @thomasacda en @pauldemunnik ! Wat was het leuk en GOED gisteren #caprera	55491763	Y	naar optreden	
22511822666	vanavond	2010-08-30 10:01:00	@AJ87FCB Jewel moet werken ! maar is gewoon heerlijk dat die ouwe tangen er niet zijn! Vanavond fifa'tje #Fifa	130197251	Y	gamen	
22511838026	vanavond	2010-08-30 10:01:00	Vanavond sushi eten of toch maar niet? Dadelijk lust ik ht niet	91150280	Y	sushi eten	
22514684271	vanavond	2010-08-30 11:00:00	Ben er al RT @smartEsss En wie heeft er zin om vanavond naar amsterdam te gaan?	128471149	N		
22514697186	vanavond	2010-08-30 11:00:00	@huijsr Zit tot laat op school vanavond niks	117774840	Y	niks doen	
22514713294	vanavond	2010-08-30 11:00:00	@Jobschippr ik heb vanavond college van kwart voor 8 tot half 10! nu jij weer ;)	54860038	Y	college	
22514716259	vanavond	2010-08-30 11:00:00	@muisje_eliza anders gooi ik hem vanavond nog wel een keer op twitter dan is het wat drukker	164632399	Y	iets op twitter gooien	
22514745835	vanavond	2010-08-30 11:01:00	Dus ik ga vanavond maar is een filmpje uitzoeken	24924227	Y	film uitzoeken	
22517960919	vanavond	2010-08-30 12:00:00	@Naomi_bekkers ow leuk, zal vanavond dan is kijken als ik niet vergeet!	34329974	N		
22517963789	vanavond	2010-08-30 12:00:00	Kijk vanavond 18:00 uur naar live RTV-utrecht TV-interview met @StepTegenKanker organisator Klaske Hofstee http://bit.ly/cQrBbp	73389905	N		
22517988866	vanavond	2010-08-30 12:00:00	brakbrakbrak van feestweek. maar natuurlijk vanavond weer wedstrijd! :)	134414310	Y	wedstrijd	
22518007351	vanavond	2010-08-30 12:00:00	@Janynliss Ja, dat ben je lekker vrij! Ik zal zo weer naar mem toe, Evelien weer op vangen.. En dan vanavond werken om 6u.. :S	153866936	Y	werken	
22518018587	vanavond	2010-08-30 12:00:00	Dus word vandaag korte chilling & vanavond kijken of 'k met myn baby kan zijn en morgen school. =(	52467776	Y	afspreken met vrienden	
22521914909	vanavond	2010-08-30 13:00:00	@LaSylva @RSheonarain Ja goed! Grappig dat jullie aan het tweeten zijn! Wel wat nuttigs melden he! Ow ik heb vanavond college!!!	14990685	Y	college	
22521937296	vanavond	2010-08-30 13:00:00	@fauzie82 Ik ga vanavond ni meer nr d bios hor meis. Vorig wk was ik elke dag op straat & dondrdg a.s ga k nr HavanaL. Dus ff rustg aan doen	176644734	Y	niks doen	
22521962680	vanavond	2010-08-30 13:01:00	Net een verschrikkelijke film gekeken! Elise jij kiest de volgende uit. Nu even naar mijn lieve vriendinnetje Sandra! Vanavond wantij?	159473493	N		
22521987223	vanavond	2010-08-30 13:01:00	Vanavond geeft buienradar de doorslag: buiten op de racefiets of toch in een kelder spinnen	14931029	N		
22522029331	vanavond	2010-08-30 13:02:00	Vanavond de #afterweekend pizza test! Wordt het een 'yes' of een 'no'? Je hoort het tussen 22:00 en 24:00 bij Stadsradio Almere!	46966516	N		
22526392678	vanavond	2010-08-30 14:00:00	Wie zijn er vanavond te vinden in de Paus?	44852440	N		
22526418218	vanavond	2010-08-30 14:00:00	RT @Nielsgeusebroek: Ola, kheb opeens nog 2 kaarten te koop voor een uitverkochte show van paolo nutini in de melkweg vanavond. Wie o wie?	22414400	N		
22526427343	vanavond	2010-08-30 14:00:00	Eerste werkdag na de vakantie zit er bijna op. Was gelukkig niet zo druk, maar heb het toch wel gehad nu. Vanavond even naar RAS.	106072353	Y	naar RAS	
22526441609	vanavond	2010-08-30 14:00:00	@Daisy_1981 hmmzz... goed punt... #tweetdelete dat doen hun prominenten wel... maar mijn oproep is om 1800 vanavond ;)	117200185	N		
22526446238	vanavond	2010-08-30 14:00:00	"Vanavond sessie over geluidsoverlast Betuwelijn word erg druk geloof ik.\
Begint om 19:30. Nog liefhebbers om te komen? betuwelijn@live.nl"	36495102	N		
22531209623	vanavond	2010-08-30 15:00:00	drukke week met de voetbal, vanavond+morgen trainen dan woensdag wedstrijd en donderdag weer trainen. gelukkig heb ik een goeie conditie.	124715695	Y	trainen	
22531215148	vanavond	2010-08-30 15:00:00	Vervelen, geen zin in huiswerk, doe ik vanavond wel	49366989	N		
22531242223	vanavond	2010-08-30 15:00:00	Vanavond bij die lieve @Manon_oo logeren. en natuurlijk ff naar de kermis!	104565302	Y	naar kermis	
22531255594	vanavond	2010-08-30 15:00:00	Ben best wel moe. Vanavond vroeg naar bed	101738530	Y	vroeg slapen	
22531258884	vanavond	2010-08-30 15:00:00	Ik ben dr na 1000 rondjes in de Appie uit: vanavond pasta met tomaten-mascarpone saus+tomaat, morgen noedels/kip/groenten/chilisaus :D	74269154	N		
22535941107	vanavond	2010-08-30 16:00:00	drukke dag achter de rug.. vanavond nog ff naar de bouwgroep, maar nietal te lang want ben kapot morgenvroeg weer druk druk druk	46369624	Y	naar bouwgroep	
22535952254	vanavond	2010-08-30 16:00:00	Vanavond trainen en daarna voorbereiden op hopelijk het laatste schooljaar #martinuscollege	170761666	Y	trainen	
22535959187	vanavond	2010-08-30 16:00:00	Weer klaar met werken, nu naar huis en misschien vanavond maar weer eens naar Health City.	22911578	Y	sporten	
22535965105	vanavond	2010-08-30 16:00:00	Einde dag. Verrassende gesprekken en een pijnlijke ervaring met acupunctuur op mijn hamstring. Vanavond in zeer laag tempo trainen	159845469	Y	trainen	
22535970410	vanavond	2010-08-30 16:00:00	Omg... Mijn iPhone is dood... Fix het misschien vanavond wel.	54596393	Y	iets fixen	
22540447882	vanavond	2010-08-30 17:00:00	zometeen met Soesja naar de Melkweg, Paolo Nutini vanavond. Ik heb n kaartje, Soesja niet..maar dat komt wel goed. #asalways	24146859	U	naar optreden	
22540453904	vanavond	2010-08-30 17:00:00	Ik weet het toch ook allemaal niet! Vanavond maar ff squashen, de agressie eruit meppen!	6915342	Y	squashen	
22540477263	vanavond	2010-08-30 17:00:00	@SimoneHopman Tja, het is mijn feestje niet vanavond. ;) Er gaat vast een goed moment komen dat ik hem wel aan kom bieden!	40351606	N		
22540487494	vanavond	2010-08-30 17:00:00	RT @Maximedamsma: @YorAngelo vanavond spinne om 8 uur he ? / kom je dit x wel dan?? Hahaha ja 8 uur!	127273838	Y	spinnen	
22540494719	vanavond	2010-08-30 17:00:00	Vanavond eerste ouderavond van school! Kleine jongen wordt al bijna 4!	33629815	N		
22544488357	vanavond	2010-08-30 18:00:00	Zijn hier nog wat complimentjes op te halen vanavond, of moet ik het weer helemaal zelf doen? #durftevragen	176924955	N		
22544491754	vanavond	2010-08-30 18:00:00	"Kijk vanavond om 20:30 naar de Film \The murder of Princess Diana\"" op RTL 8 - http://bit.ly/acZYR5 #film"""	31713761	N		
22544520476	vanavond	2010-08-30 18:00:00	Schuift aan bij #blogpraat. Vanavond gaat het over regelmatig bloggen. Iets wat me nooit lukt.	55266543	N		
22544524690	vanavond	2010-08-30 18:00:00	@vorigelevens nee dat ben ik met je eens, dat had ik vanavond toevallig, nee er is meer, en ik ken enkele levens ...	23569609	N		
22544534841	vanavond	2010-08-30 18:00:00	O shit er word gemaxt vanavond nigguu en ik moet gwn rustig om 8u op!! Muahaha , allday fuifing in dis bitch'	59482787	Y	maxen	
22600407147	vanavond	2010-08-31 09:00:00	"@SurayaStars ik ben nu aan het \werk\"" en vanavond komt me maat langs en miss gaan we dan nog een rondje hardlopen."""	153892960	Y	afspreken met vrienden	
22600433025	vanavond	2010-08-31 09:00:00	Nu relaxen, beetje uitgeslapen en vanavond met de junioren beulen. Dat wordt pas echt afzien..	163768610	Y	junioren beulen	
22600433470	vanavond	2010-08-31 09:00:00	@SJMRomme haha ja jezus Steven ik ben nog een groentje in het twitteren!!!! Het zal nooit meergebeuren hoor! Tot vanavond x	184131664	N		
22600447344	vanavond	2010-08-31 09:01:00	Vanavond om 20:00 uur: Excelsior'31 - HHC Hardenberg; 3e speelronde zaterdagtopklasse. Live te volgen via dit kanaal. #excHHC	163170088	N		
22600457314	vanavond	2010-08-31 09:01:00	Vanavond met grote boog om Paradiso lopen.	65915069	Y	om paradiso heen lopen	
22603158636	vanavond	2010-08-31 10:00:00	Ben je aan het interrailen ;-) RT @nottakenyet: Nu op weg naar Maastricht. En vanavond een diner in driebergen. In kom nog eens ergens.	81465187	Y	uiteten	
22603163321	vanavond	2010-08-31 10:00:00	ik heb honger & mama en ik eten vanavond wss alleen want papa en ronny gaan weg ofzo hahaha @ niet interresant	172450136	Y	eten 	
22603168323	vanavond	2010-08-31 10:00:00	wat ga ik vandaag is doen... denk ff rustig een filmpje kijken ofso...vanavond ff kijken bij de wedstrijd van de dames....als het droog is	97210493	Y	wedstrijd kijken	
22603173347	vanavond	2010-08-31 10:00:00	Voor de verandering vanavond maar eens werken ipv half 8 tot 17.. (:	47946999	Y	werken	
22603174924	vanavond	2010-08-31 10:00:00	"vanavond weer eens naar de showband toe!!\
het nieuwe seizoen gaat weer van start!!"	152558700	N		
22606177750	vanavond	2010-08-31 11:00:00	@Thomasbergetwit Wow! Heftig nieuws op internet... ben benieuwd naar de uitzending vanavond..X	111028885	N		
22606186159	vanavond	2010-08-31 11:00:00	RT @DeLieveVrouw: Kennismaken met de nieuwe burgemeester van Amersfoort? Kom vanavond 20.30 uur naar De Lieve Vrouw. Om uiterlijk... htt ...	36606068	N		
22606195458	vanavond	2010-08-31 11:00:00	RT @breventzaandam: Helaas moet ik mededelen dat de Bites en Business van vanavond niet doorgaat, maar uitgesteld gaat worden! #netevent ...	82885657	N		
22606198751	vanavond	2010-08-31 11:00:00	@eliine___ ik was om 9uur al vry 8) moest alleen boeken &fotoo. Kga zo @ stad watdoeje vanavond? &lt;3	120267860	N		
22606216512	vanavond	2010-08-31 11:00:00	Jeaaah, vanavond ga ik met moeders naa de musical We Will Rock You! Nu eerst naar school voor informatie of wat dan ook! Niet boeiend dus!	51704957	Y	naar musical	
22609646741	vanavond	2010-08-31 12:00:00	volgensmij ben ik vanavond aleen thuis :P	163814019	N		
22609648538	vanavond	2010-08-31 12:00:00	@hartenvrouw nee geen hoofdpijn en nu ook geen kuitpijn meer.. misschien ga ik vanavond nog rennen.. starttorun nog niet gedaan..	85652005	Y	rennen	
22609656244	vanavond	2010-08-31 12:00:00	ik hoop dat ik vanavond nog internet heb maar dat zie ik dan wel #twexit	58176067	N		
22609682541	vanavond	2010-08-31 12:00:00	@Wiiphone Nee, maar wie zegt dat 'ie gaat browsen? :D We zien het vanavond	132482789	N		
22609683990	vanavond	2010-08-31 12:00:00	@rob_min Vond het een matige set.. Niet goed op de nummers gelet, kijk vanavond ff of ik er een filmpje van heb.. http://myloc.me/bhs2s	104446679	N		
22613738212	vanavond	2010-08-31 13:00:00	Vanavond #zenmeditatie en theeceremonie avond bij #Reiki&Coaching. Ik denk dat ik er dan helemaal aan toe ben! Ik ben benieuwd!	16933254	N		
22613773055	vanavond	2010-08-31 13:00:00	Onderweg naar huis dan vanavond plein met mn lief	81392718	Y	afspreken met vrienden	
22613781593	vanavond	2010-08-31 13:00:00	Jullie moeten vanavond extra je best doen want jullie hebben 4 supporters :p @RWijbenga @Fabertjee  GOOD LUCK!	112521984	N		
22613785184	vanavond	2010-08-31 13:00:00	moeeee. Vanavond uiteten met mijn tante en mn moeder, nog voor me verjaardag.....ik was 14 augustus jarig.....#fail	114526584	Y	uiteten	
22613807373	vanavond	2010-08-31 13:00:00	En lief moet weer weg vanavond ...... dus mag een keer simpel :p	177535987	N		
22618374499	vanavond	2010-08-31 14:00:00	Zin in vanavond! Hier een stukje wat te zien is in de Musical We Will Rock You http://www.youtube.com/watch?v=H0P-KvwqiQM&feature=related	139484187	N		
22618405680	vanavond	2010-08-31 14:00:00	Oké, ik studeer vanavond hoofdstuk 1 wel #kuch. Ik ga me nu op de bank nestelen met een kop #koffie voor de tv #laters	58188595	Y	studeren	
22618420909	vanavond	2010-08-31 14:00:00	Yeah vroeger uit, dus vanavond op tijd naar de badnibton! @ bakkie	177637656	Y	naar badnibton	
22618452063	vanavond	2010-08-31 14:01:00	Zo net school gehad, dan nu maar weer even oefenen voor het zingen van vanavond :)	168130929	Y	zingen	
22618453244	vanavond	2010-08-31 14:01:00	whoeh, gezellig gekletst met Kim, nu huiswerk maken en vanavond naar zumba!	153836636	Y	zumba	
22623423935	vanavond	2010-08-31 15:00:00	hmm, er valt nog wel wat aan te sleutelen. Vanavond met het VIA vrouwennetwerk naar Boerinspiratie in Maasland. Geeft vast weer stof genoeg!	90496541	Y	naar boerinspiratie	
22623432178	vanavond	2010-08-31 15:00:00	vanavond nog reflectieverslag schrijven en dan relaxen.. straks ook nog koken: kipfilet, sperziebonen en gebakken aardappelen.. hmmm!!	125601211	Y	verslag schrijven	
22623436337	vanavond	2010-08-31 15:00:00	Op weg naar OBL, vanavond voetballen tegen Binnenmaas.......	38684371	Y	voetballen	
22623441352	vanavond	2010-08-31 15:00:00	zo eten en vanavond bij wedstrijd van broer kijkenn	131919879	Y	wedstrijd kijken	
22623444362	vanavond	2010-08-31 15:00:00	Vanavond naar Ankara zonder posters want die zijn in Istanbul!!	122406687	Y	naar ankara	
22628523965	vanavond	2010-08-31 16:00:00	Vanavond ook weer mijn favoriete tv-programma De rijdende rechter! Ik zit al klaar!!	104153141	N		
22628533853	vanavond	2010-08-31 16:00:00	"\@Markiniso: Nog wat te doen vanavond?\"" &gt; Sporten?"""	51089405	N		
22628539025	vanavond	2010-08-31 16:00:00	Ik was een week te vroeg voor presentatie nieuwe website BZ&PC.Vanavond onverwachts een vrije avond. Oma ook gelijk maar afgebeld voor oppas	34573589	N		
22628542177	vanavond	2010-08-31 16:00:00	hee @oriana_XX brengt me op ideeën ik ga denk ik vanavond paranormal activity kijken!	54315220	Y	filjm kijken	
22628549724	vanavond	2010-08-31 16:00:00	back home vanavond heel misschien naar me schatje of naar sharon?	137368462	N		
22633263579	vanavond	2010-08-31 17:00:00	Vanavond op tv.. STEP UP! Heb hem al paar keer gezien, maar krijg er géén genoeg van!!	68377062	N		
22633276231	vanavond	2010-08-31 17:00:00	Leuk eerste storing van vanavond... Hopelijk ook de laatste!	20275073	N		
22633276848	vanavond	2010-08-31 17:00:00	RT @BartJanSpruyt: @ArdjanBoersma als het vanavond mislukt is CDA zo goed als weg en wordt het waarsch. alsnog paars	53641219	N		
22633282434	vanavond	2010-08-31 17:00:00	RT @evavanbreukelen: Wat komt er vanavond op tv? // step up	143257266	N		
22633297770	vanavond	2010-08-31 17:00:00	eindelijk weer onderweg naar huis na een lange schooldag... Vanavond JHT verslag afmaken	100553291	Y	verslag schrijven	
